# Nombre: Ingrid Martinez
# Tarea: LeftArm
# Tipo: Moving
# Fecha: 2025-04-08 17:32:00
# Duración: 20
Timestamp,Canal4_Alpha,Canal4_Beta,Canal5_Alpha,Canal5_Beta
368259.1578356001,0.0010129417988202158,-7.756289561793352e-05,6.150949618230577e-05,5.5151816917831784e-06
368259.3553344,6.804236573875041e-05,0.00020342322934075797,-0.0004119838470383368,0.00020762594274069
368259.3653344,-0.0008779202505594185,0.00046359149663534056,-0.0008451085776994172,0.0004133262127854052
368259.3753344,-0.0017695499980052477,0.0006644886183374965,-0.0012068028335254382,0.0006109728077534195
368259.3853344,-0.0025546608796410755,0.0007544080838322265,-0.0014716016758158667,0.0007643119904290583
368259.3953344,-0.003187481069497351,0.000685132959418222,-0.0016215613967153375,0.00082073584231605
368259.4053344,-0.0036314732787684064,0.0004391409333601757,-0.0016476084250466592,0.0007328345519528914
368259.4153344,-0.003861596567397297,5.162711055461574e-05,-0.0015502109108350513,0.00048382126075100526
368259.4253344,-0.00386588881917777,-0.00038811461953700466,-0.001339321857570337,0.00010451486800132045
368259.625719,-0.00364628815230522,-0.0007615770536558033,-0.0010335876304246084,-0.0003275805729884755
368259.635719,-0.0032186322454859162,-0.0009633940229777395,-0.000658866924239756,-0.0007089545548893205
368259.645719,-0.0026117931335351255,-0.0009418317285181717,-0.0002461648580582142,-0.0009433505046187264
368259.655719,-0.0018659314399160425,-0.0007179723834009582,0.00017085539447771043,-0.0009742385313376148
368259.665719,-0.0010299116233136085,-0.0003746768059766212,0.0005585819451605266,-0.000802989920552159
368259.6757190001,-0.0001580238455709465,-2.138131299690565e-05,0.0008861676272119723,-0.00048556927297951485
368259.68571900006,0.0006937376207965975,0.00024825157044282157,0.001128025669734452,-0.00011023429196399987
368259.69571900007,0.0014715395226353846,0.0003872190126251757,0.0012658903666429558,0.00023336293714418238
368259.8861953,0.002127414010960246,0.00040346296621156783,0.0012902565145970761,0.0004808937194964211
368259.8961953,0.0026225201502819246,0.0003459422469761873,0.0012010741495134894,0.0006065433525367838
368259.9061953,0.002929725143528491,0.0002780931205442169,0.001007653895617938,0.0006202003845332726
368259.9161953,0.003035324099463922,0.0002512786395336751,0.0007278096106070664,0.0005531502951042109
368259.9261953,0.0029397784566700625,0.0002878950124671839,0.0003863193621228207,0.0004407540715692965
368259.9361953,0.002657423494381703,0.00037789993725066625,1.2832476866909193e-05,0.00030993427324520385
368259.9461953,0.0022151759523755155,0.00048672108487461994,-0.0003606043360711044,0.0001750612794047192
368259.9561953,0.0016503491882881903,0.000568919295257436,-0.0007021940636041733,4.10660236441286e-05
368260.167009,0.0010077444340548542,0.0005816507169227294,-0.000982989409116217,-9.016443027282655e-05
368260.177009,0.0003362360049995764,0.0004943419296484845,-0.0011792353664613472,-0.0002142874225841382
368260.187009,-0.00031489453048444784,0.0002940943855515065,-0.0012742685840697293,-0.0003225500940101332
368260.197009,-0.0008996009777620626,-1.1790969424626366e-05,-0.001259824579064622,-0.0004036863729742958
368260.207009,-0.001378419800186382,-0.00039479080224005765,-0.001136653603160729,-0.0004478181388723165
368260.217009,-0.0017212723293831035,-0.0008055274739994715,-0.0009144026151383194,-0.00044960962035296665
368260.227009,-0.0019095114413642117,-0.0011768110697931318,-0.0006107774497940009,-0.0004087533677451386
368260.237009,-0.0019370577004910402,-0.0014311800612138161,-0.0002500561798307728,-0.0003278959012255557
368260.4244319,-0.001810540369226863,-0.0014940527790104695,0.0001389203184230204,-0.00021015203273222133
368260.4344319,-0.0015484369891763398,-0.0013118554816946991,0.0005251099350168154,-5.9062249486350786e-05
368260.4444319,-0.0011792842356872083,-0.0008719878580257739,0.0008777853006063239,0.00011769239850170635
368260.4544319,-0.0007391070754016153,-0.0002185440200003079,0.0011690011932336834,0.0003027817605760753
368260.4644319,-0.00026827656803710516,0.0005442664761889504,0.0013758202279708742,0.0004666455778691439
368260.4744319,0.00019194717794645852,0.001267597726353721,0.001482116264086493,0.0005721980221803169
368260.4844319,0.0006029022871715642,0.001792715950125835,0.001479800444486362,0.0005871016948256682
368260.4944319,0.0009317463761853614,0.0019962227285244627,0.001369367972361945,0.0004985333020642824
368260.6960651,0.0011541269412035436,0.0018296540757753595,0.0011597288043257924,0.0003224579123762639
368260.7060651,0.0012560557148374955,0.0013369521614561553,0.0008673487615175629,0.00010122331872781565
368260.7160651,0.0012348104214077375,0.0006413681687243439,0.0005147942559912864,-0.0001108528425714377
368260.7260651,0.0010987868396209154,-9.37976609367812e-05,0.0001288297374251957,-0.00026746378092905575
368260.7360651,0.0008663392389819266,-0.0007152361098929911,-0.00026175603824116195,-0.0003459689739156193
368260.7460651,0.0005637541379139175,-0.0011213379731829453,-0.0006284135009559141,-0.00035123037335470795
368260.7560651,0.0002225853247114676,-0.001281315058135521,-0.0009450102272468455,-0.000306963029639857
368260.7660651,-0.00012337611342619863,-0.0012279962177754629,-0.0011897630476386273,-0.00024073239545954224
368260.9583211,-0.00044121377029407633,-0.0010314419492461707,-0.0013467867446961533,-0.00017141491569132048
368260.9683211,-0.0007018098399792333,-0.0007669312560639389,-0.0014071529984976273,-0.00010538046496392803
368260.9783211,-0.0008823382419633947,-0.0004906628424301406,-0.0013693891875125254,-4.1818528476026644e-05
368260.9883211,-0.0009681270987261566,-0.00023073896398958713,-0.0012393851902855737,1.7993354580168987e-05
368260.9983211,-0.0009537477389536842,6.978681450068452e-06,-0.0010297249241320065,6.488331577959234e-05
368261.0083211,-0.0008432553331130503,0.00022482487023221746,-0.0007585139865636983,8.419796955567592e-05
368261.0183211,-0.0006495823744513196,0.00041984323187300386,-0.00044781661409852314,6.522447892067461e-05
368261.0283211001,-0.00039316205494500955,0.0005774210385004221,-0.00012184010609194842,1.1231335663567208e-05
368261.220814,-9.99240052632471e-05,0.0006741108067931894,0.00019498275900394613,-5.696739134088799e-05
368261.230814,0.00020114611681407878,0.0006872669059069469,0.00047986565418787965,-0.00010702221371760205
368261.240814,0.00048066110792987425,0.0006064256171621532,0.000713359330930663,-0.00010805329214073234
368261.250814,0.0007114675405763018,0.00044104675046073794,0.0008807377073691992,-4.428692202881583e-05
368261.260814,0.0008710393936990513,0.00022111220440813428,0.000972974231023826,7.70511148642525e-05
368261.2708140001,0.0009434373747503823,-9.823442572013606e-06,0.000987235347854036,0.00022673440798509932
368261.28081400006,0.0009206829409798302,-0.00020656984054412744,0.0009268632183330619,0.0003624292498664555
