Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
261218.92410499998,-556.0373182387806,-559.3516628462942,-1133.6703506389679,-782.8179865150735,-592.2563556198157,-345.4357550044327,-832.4732599375559,-653.1786544778084
261218.92810499997,-522.2943040809324,-525.4747565004685,-1098.8132417184254,-749.1689195331388,-556.3550884495037,-311.5528459928597,-797.8779108993455,-617.7979384811001
261218.93210499996,-587.0714930539496,-590.5846896067637,-1162.3974063311407,-814.486654013667,-619.4186582328642,-376.8006876162142,-862.179514122175,-681.0923162194123
261218.93610499994,-618.9610149962921,-622.8319267718929,-1196.3792174463533,-846.6159769956442,-655.3029433160804,-409.2397044949999,-895.522816224881,-715.9794166408157
261218.94010499993,-570.4758030091439,-573.918015311012,-1148.3386829377632,-797.4672849064809,-607.553112452662,-360.01808547397604,-847.1985193355107,-668.1796435983799
261218.94410499991,-517.5800941654035,-520.7495453357155,-1094.2438815843473,-744.3787486110626,-552.057529020462,-306.80663641192905,-793.2815715112176,-613.5913139811607
261218.9481049999,-576.3471086019929,-579.8432794119602,-1151.8688615776732,-803.6762677324585,-608.9340311647915,-366.0692527604889,-851.6449448750848,-670.7176143320787
261218.9521049999,-619.1059084334935,-622.827910442811,-1196.0295348817301,-846.683905344028,-654.2987300783745,-409.2247305724449,-895.2401015821221,-715.1890729267163
261218.95610499987,-584.3486838709857,-587.9508071883613,-1162.4074471538452,-811.4880277965848,-621.8007342801374,-374.0258844339412,-861.3132094015282,-682.302366322561
261219.0221634,-517.1723931078486,-520.2599460894924,-1093.8392800851054,-743.748184945218,-551.4580045934996,-306.0642267123061,-792.6531033214156,-613.0107798058352
261219.02616339998,-565.0231560673229,-568.4703887805434,-1140.5818418082556,-792.1384893299329,-597.4252401808563,-354.42355734176505,-840.0891803031928,-659.1348705061371
261219.03016339996,-616.9686101814566,-620.6016854262126,-1193.084867172747,-844.6484996145666,-650.6736438360311,-406.8905885396482,-892.3154282070462,-711.752797806969
261219.03416339995,-596.3081331713507,-600.0141571758428,-1174.4907478194832,-823.4964151936967,-633.7891709990929,-386.2541221925315,-873.2197042760646,-694.1178826122442
261219.03816339994,-520.9813573729375,-524.1378427852354,-1097.883024978477,-747.6070913893243,-555.471801641761,-309.7692684624031,-796.4270556742914,-616.9156557556279
261219.04216339992,-553.1446445291066,-556.5339460608969,-1128.8522400363227,-780.2969542127198,-586.0612989783718,-342.5270814620577,-828.3625471223203,-647.669036781077
