Timestamp,Canal4_Alpha,Canal4_Beta,Canal5_Alpha,Canal5_Beta
107028.8610069,0.0001833497523134,0.0001012510316664,0.0001745929637347,0.000104558395978
107029.1667514,0.00018493212639985986,0.00010072727458458294,0.0001750018405001107,0.00010478919435273024
107029.4235283,0.00018532200324586218,0.00010074147282700679,0.00017673950704216203,0.00010530177043337736
107029.684916,0.00018539635682776108,0.00010143322063390184,0.00017881743337965078,0.00010512708216503684
107029.9302651,0.00018484392818248586,0.0001022815688950653,0.00018109753265028916,0.00010425953365798276
107030.1016619,0.00018416536453107966,0.00010283888402111385,0.00018236277521192873,0.00010340066905349332
107030.3490474,0.0001835113208121655,0.00010320171212163043,0.00018278398534219074,0.00010266319036466773
107030.597887,0.0001828720277136694,0.00010306478218591569,0.00018249800832380469,0.00010267829838369524
107030.845339,0.00018248376266576859,0.00010255958616565438,0.000181312896070068,0.00010346525876487495
107031.0933425,0.00018276626574718612,0.00010237862134072747,0.00017970949148884575,0.00010414599083729282
107031.3898819,0.00018293266786340416,0.00010259154146707976,0.00017891973910374434,0.0001046114015166201
107031.6984452,0.00018244004002666137,0.00010313665057552974,0.0001788926915374226,0.00010445649156747159
107031.9965338,0.0001815877492281125,0.0001040340193107546,0.00017881912219992304,0.00010357978804215709
107032.0850671,0.00018049775390620063,0.00010448106340990473,0.00017890249313367074,0.00010282294422570867
107032.3332521,0.00017947825410325523,0.00010412299156419347,0.00017950857726487212,0.00010300148291319326
107032.581447,0.00017929626770596133,0.00010330881895763091,0.00017970874606303218,0.00010373703996990603
107032.8293645,0.00017996983809178422,0.00010288792508064057,0.00017973001656735888,0.00010428438058114714
107033.0775324,0.00018064280664048922,0.00010299165806993632,0.00018010514249043862,0.00010447634241203164
107033.3382848,0.00018055078648342293,0.00010349050122780091,0.0001809996618158931,0.00010448556960796561
107033.6281965,0.00018051332815262545,0.00010408444244855584,0.0001807208886676728,0.0001038488069213247
107033.9661511,0.0001809382871017848,0.00010446687208336501,0.0001802347293377856,0.00010288938429098672
107034.0840781,0.00018119627279435655,0.00010404272900669231,0.0001810599107488488,0.00010262993956653716
107034.3173475,0.00018150632508723483,0.00010322521230148859,0.00018171655120868252,0.0001029039464777483
107034.5655064,0.00018189807060767753,0.00010267130965670775,0.0001812312409644711,0.00010334642762875502
107034.813489,0.00018180845854164827,0.00010265199612490075,0.00018086284425066637,0.00010394304090787483
107035.0848533,0.00018127290949410712,0.00010310548844697168,0.0001813066931846364,0.00010426767378506645
107035.3736721,0.00018071991835775914,0.00010382162053756569,0.00018199401013107086,0.00010363870290807427
